NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
500339697,2025,KZN,5,IZIMBUTHU PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Ebuhleni,Trust Land,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),55458,55458,500339697,0,30.286100000000001,-27.698899999999998,AMAJUBA,Emadlangeni Local Municipality,52503005,52501003,UTRECHT NU,Mr T L MAVUSO,BEROU FARM,UTRECHT,,"BEROU FARM,,UTRECHT,2980","P.O.BOX 324,UTRECHT,2980",izimbuthupschool@gmail.com,824208972,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500339697,500339697,569,18
500401339,2025,KZN,5,ISIBONELESIHLE COMBINED PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Ebuhleni,Govt,Govt,UNKNOWN,141475,320128,500401339,0,30.296800000000001,-27.775099999999998,AMAJUBA,Emadlangeni Local Municipality,52503003,,TO BE UPDATED,MR NZ LUVUNO,,UTRECHT,,"WATERFALL INKULULEKO ROAD,OSIZWENI,UTRECHT,2952","P.O.BOX 52093,OSIZWENI,UTRECHT,2952",,731015078,NO,NONE,1,N,NOT APPLICABLE,02.01.1900,No Fee,TO BE UPDATED,0,KZ,KZ,500401339,500401339,120,8
500101602,2025,KZN,5,HOËRSKOOL AMAJUBA HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Phumelela,Govt,Govt,HOUSE OF ASSEMBLY(HOA),70753,73100,,5213202,29.960699999999999,-27.733799999999999,AMAJUBA,Newcastle Local Municipality,52502005,52404005,BARRY HERTZOG PARK,Mr. J DELPORT,,BARRY HERTZOG PARK,,"20 LOUIS TRICHARD STREET,BARRYHERTZOG PARK,NEWCASTLE,2940","PRIVATE BAG X6605,NEWCASTLE,2940",delportjohan@outlook.com,343183061,NO,NONE,5,N,NOT APPLICABLE,02.01.1900,Fee Charging,URBAN,0,KZ,KZ,500101602,500101602,1098,58
500444740,2025,KZN,5,ALETHEIA CHRISTIAN COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Phumelela,Church,Church,UNKNOWN,,,,0,29.923245999999999,-27.746511999999999,AMAJUBA,Newcastle Local Municipality,52502004,,TO BE UPDATED,Mrs Y HONNEYSETT,,HUTTENHEIGHTS,,cnr Memel & Gemsbok ave Huttenheights Newcastle 2940,,accounts@aletheiacc.co.za,343181559,99,99,99,99,TO BE UPDATED,,,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,93,12
500489732,2025,KZN,5,GRACE MISSION SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Madadeni,Trust Land,Trust Land,UNKNOWN,,,,0,30.0427,-27.756799999999998,AMAJUBA,Newcastle Local Municipality,52502028,,,MS J SNYERS,,,,"9294, SECTION 5 MADADENI MADADENI 2951",,principal@gracems.co.za,349400806,99,99,99,99,99,,,,,,,,,104,5
500110667,2025,KZN,5,BLUE MOUNTAIN PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Umzinyashana,Farm,Farm,KWAZULU NATAL EDUCATION DEPARTMENT,53430,55405,5213527,0,30.041499999999999,-27.531199999999998,AMAJUBA,Emadlangeni Local Municipality,52503004,52501003,UTRECHT NU,mr PV HLONGWANE,,UTRECHT,,"WATERVAL,UTRECHT,2980","P.O.BOX 1034,UTRECHT,2980",vusihlongwane1010@gmail.com,829567431,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500110667,500110667,106,5
500111888,2025,KZN,5,BOTHA'S PASS FARM SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Phumelela,Farm,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),54109,53107,,0,29.742000000000001,-27.650099999999998,AMAJUBA,Newcastle Local Municipality,52502001,52408014,NEWCASTLE NU,MR S ZULU,,BOTHA'S PASS,,"100 D BLOCK,VLAM,NEWCASTLE,2940","P.O.BOX 3192,NEWCASTLE,2940",sakhilezulu.10@gmail.com,632760784,NO,NONE,1,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500111888,500111888,101,5
500493025,2025,KZN,5,SHEKINAH CHRISTIAN ACADEMY,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Phumelela,Private,Private,UNKNOWN,,,,0,29.949788000000002,-27.736263000000001,AMAJUBA,Newcastle Local Municipality,52502005,,TO BE UPDATED,Mrs A JACOB,,BARRY HERTZOG PARK,,108 VOORETREKKER Barry Hertzog Park Newcastle 2940,,dartapple@gmail.com,615369206,99,99,99,99,TO BE UPDATED,,,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,43,8
500116180,2025,KZN,5,CHELMSFORD PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Masakhane,Govt,Govt,HOUSE OF REPRESENTATIVES(HOR),500080174,81452,,0,29.927900000000001,-27.775700000000001,AMAJUBA,Newcastle Local Municipality,52502025,52404007,FAIRLEIGH,Mr RS WELLS,,FAIRLEIGH,,"2 ROBSON STREET,FAIRLEIGH,NEWCASTLE,2940","P.O.BOX 22822,NEWCASTLE,2940",Chelmsfordprimary@gmail.com,621394955,NO,NONE,4,N,NOT APPLICABLE,02.01.1900,Fee Charging,URBAN,0,KZ,KZ,500116180,500116180,613,21
500119880,2025,KZN,5,DANNHAUSER SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Normandien,Govt,Govt,HOUSE OF DELEGATES(HOD),65050,60343,5213103,5213103,30.0566,-28.0198,AMAJUBA,Dannhauser Local Municipality,52504002,52607007,PALMIETFONTEIN,Mr BP MC DONALD,,,,"46 MAIN STREET,DANNHAUSER,3080","P.O.BOX 54,DANNHAUSER,3080",dannhausersec@gmail.com,346213954,NO,NONE,4,N,NOT APPLICABLE,02.01.1900,Fee Charging,RURAL,0,KZ,KZ,500119880,500119880,1581,47
500122396,2025,KZN,5,DNC COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Normandien,Govt,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),54112,53110,5213104,5213104,30.018799999999999,-28.053799999999999,AMAJUBA,Dannhauser Local Municipality,52504002,52603001,DURBAN NAVIGATION COLLIERS,Mr ND MTSHALI,,,,"10 INTSHE STREET,DURNACOL,3080","P.O.BOX 324,DURNACOL,DANNHAUSER,3082",dnccombined@gmail.com,731982131,NO,NONE,3,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500122396,500122396,1044,32
500123025,2025,KZN,5,DOROTHEA COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Umzinyashana,Farm,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),53149,55417,,0,30.5961,-27.583200000000001,AMAJUBA,Emadlangeni Local Municipality,52503001,52501003,UTRECHT NU,MASONDO,DOROTHEA FARM,,,"DOROTHEA FARM,PAUL PIETERSBURG,3100","P.O.BOX  276,VRYHEID,3100",DOROTHEA-CS@kznschools.gov.za,824717393,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500123025,500123025,33,3
500130980,2025,KZN,5,EMALAHLENI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Ebuhleni,Govt,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),53428,55448,5213210,5213210,30.2971,-27.6557,AMAJUBA,Emadlangeni Local Municipality,52503002,52503004,WELBEDACHT,Mr. VS NTSHANGASE,,KHAYALETHU VILLAGE,,"OLD MINE HOSTEL,UTRECHT,2980","P.O.BOX 97,UTRECHT,2980",,733330285,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500130980,500130980,371,12
500135383,2025,KZN,5,EMXHAKENI COMBINED PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Ebuhleni,Govt,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),53602,53520,,0,30.227799999999998,-27.7685,AMAJUBA,Emadlangeni Local Municipality,52503003,52501003,UTRECHT NU,Mr K.J. RADEBE,WATERVAL FARM,WATERVAL  FARM,,"WATERVAL FARM,UTRECHT,NEWCASTLE,2980","P.O.BOX 234,WATERVAL FARM,UTRECHT,2980",EMXHAKENICOMBINED-PS@KZNSCHOOLS.GOV.ZA,824276708,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500135383,500135383,253,8
500139194,2025,KZN,5,ENZIMANE COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Umzinyashana,Church,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),53432,55410,5213106,5213106,30.532499999999999,-27.642499999999998,AMAJUBA,Emadlangeni Local Municipality,52503001,52501003,UTRECHT NU,MISS SV SITHOLE,ZOETMELK FARM,,,"ZOETMELK COALLIERY FARM,UTRECHT,2980","P.O.BOX  296,UTRECHT,2980",,818331467,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500139194,500139194,327,14
500147112,2025,KZN,5,GARDENS COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Normandien,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,54113,147112,,0,30.005500000000001,-27.930299999999999,AMAJUBA,Dannhauser Local Municipality,52504001,52601001,DANNHAUSER NU,Mrs. TL KHUMALO,,BALLANGEICH,,"7239 ALCOCKSPRUIT STREET,DANNHAUSER,NEWCASTLE,2942","P.O.BOX 71,BALLENGEICH,2942",thandikhumalo@kznschools.gov.za,833714777,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500147112,500147112,132,5
500152070,2025,KZN,5,GROENVLEI COMBINED  SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Umzinyashana,Govt,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),53435,55418,5213141,5213141,30.227,-27.462299999999999,AMAJUBA,Emadlangeni Local Municipality,52503004,52501003,UTRECHT NU,Miss P.N.N  LUVUNO,GROENVLEI FARM,GROENVLEI,,"GROENVLEI FARM,GROENVLEI,AMAJUBA,2480","P.O.BOX 22,WAKKERSTROOM,2480",pnnluvuno7@gmail.com,833605085,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500152070,500152070,412,17
500155585,2025,KZN,5,HILLTOP COMBINED PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Normandien,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,141190,320027,,0,30.1356,-27.959599999999998,AMAJUBA,Dannhauser Local Municipality,52504007,52606015,HILLTOP,Mr K.S.T. MBULI,HILLTOP STEILDRIFT FARM,HILLTOP FARM,,"HILLTOP STEILDRIFT FARM,DANNHAUSER,NEWCASTLE,3080","P.O.BOX 9018,DANNHAUSER,3080",,724021696,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500155585,500155585,271,13
500158434,2025,KZN,5,HOPE HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Phumelela,Govt,Govt,HOUSE OF ASSEMBLY(HOA),5061070890,73330,5213213,5213213,29.974699999999999,-27.7257,AMAJUBA,Newcastle Local Municipality,52502005,52404012,NCANDU PARK,Mr MCL NTSHANGASE,,NCANDU PARK,,"77 TUGELA AVENUE,NCANDU PARK,NEWCASTLE,2940","PRIVATE BAG X6631,NEWCASTLE,2940",hope-hs@kznschools.gov.za,343183726,NO,NONE,5,N,NOT APPLICABLE,02.01.1900,Fee Charging,URBAN,0,KZ,KZ,500158434,500158434,1526,54
500169090,2025,KZN,5,ISLAMIC COLLEGE NEWCASTLE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Phumelela,Private,Private,NEW EDUCATION DEPARTMENT,,,5213242,5213242,29.921299999999999,-27.759599999999999,AMAJUBA,Newcastle Local Municipality,52502025,52404011,LENNOXTON,mr R RUKONDO,,NEWCASTLE,,"ST. DOMINIC STREET,LENNOXTON,NEWCASTLE,2940","P.O.BOX 22333,NEWCASTLE,2940",,343151684,NO,NONE,99,N,NOT APPLICABLE,02.01.1900,,URBAN,0,KZ,KZ,500169090,500169090,257,22
500171754,2025,KZN,5,JOYLANDS COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Normandien,Govt Education,Govt Education,DEPARTMENT OF EDUCATION & TRAINING(DET),54124,53122,,0,30.1785,-28.114899999999999,AMAJUBA,Dannhauser Local Municipality,52504003,52601003,GLENCOE NU,NTOMBELA,,,,"JOYLANDS FARM,SIBONGILE,DUNDEE,3000","P.O.BOX 1432,DUNDEE,3000",kcmalevu68@gmail.com,765464986,NO,NONE,1,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500171754,500171754,192,5
500176120,2025,KZN,5,KINGSLEY SIVANANDA COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Umzinyashana,Trust Land,Govt,UNKNOWN,53605,53523,,0,30.5307,-27.926600000000001,AMAJUBA,Emadlangeni Local Municipality,52503006,52501003,UTRECHT NU,Mr X.L. MAYISELA,455 KINGSLEY FARM,,,"455 KINGSLEY FARM,KINGSLEY,VRYHEID,3002","P.O.BOX  38,KINGSLEY,3002",xolanilancelot6@gmail.com,765115919,NO,NONE,3,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500176120,500176120,227,11
500177489,2025,KZN,5,KROMELLENBOOG  PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Umzinyashana,Farm,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),54128,53126,,0,30.0305,-27.651199999999999,AMAJUBA,Emadlangeni Local Municipality,52503004,52501003,UTRECHT NU,MS B SIMELANE,KROMELLENBOOG FARM,NEWCASTLE,,"KROMELLENBOOG FARM,VLAM,VTRECHT,2940","P.O.BOX 122,NEWCASTLE,2940",,727675446,NO,NONE,1,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500177489,500177489,81,5
500189144,2025,KZN,5,LUTHILUNYE C SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Umzinyashana,Farm,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),53437,55424,,0,30.432600000000001,-27.395800000000001,AMAJUBA,Emadlangeni Local Municipality,52503001,52501003,UTRECHT NU,Mrs. EN KUBHEKA,,,,"ROOIPORT FARM,LUTHILUNYE AREA,AMAJUBA,3180","P.O.BOX 528,PAULPIETERSBURG,3180",luthilunye83@gmail.com,722734880,NO,NONE,1,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500189144,500189144,171,7
500191660,2025,KZN,5,MANDLAMASHA COMBINED PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Normandien,Govt,Govt,DEPARTMENT OF EDUCATION & TRAINING(DET),54131,53130,500191660,0,30.027799999999999,-27.960100000000001,AMAJUBA,Dannhauser Local Municipality,52504001,52606039,SKOMBAREN,Mrs P.M ZUNGU,KOPPIE ALLEEN FARM,DANNHAUSER,,"KOPPIE ALLEEN FARM,DANNHAUSER,NEWCASTLE,3080","P.O.BOX 737,DANNHAUSER,3080",zungu_phindile@yahoo.com,833351525,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500191660,500191660,816,25
500218929,2025,KZN,5,NTENDEKA COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY ,AMAJUBA,Masakhane,Private,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,141260,320070,5213469,0,30.0916,-27.834099999999999,AMAJUBA,Dannhauser Local Municipality,52504010,52606029,MTENDEKA,Mrs FLN MNGUNI,BREARY FARM,NTENDEKA NO.1,,"BREARY FARM,NEWCASTLE,2940","PRIVATE BAG X6601,NEWCASTLE,2940",nomusa355@gmail.com,827062355,NO,NONE,2,N,NOT APPLICABLE,02.01.1900,No Fee,RURAL,0,KZ,KZ,500218929,500218929,227,12
