NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
906211053,2025,LP,9,MODIKWA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,850708,413794,,,28.79166,-22.75142,CAPRICORN DISTRICT MUNICIPALITY,BLOUBERG,93501017,90903005,GA-RAMASWIKANA,"CHUMA, Moyahabo Melda",99,99,RADITSHABA,SIMSON ; GA KIBI;  RADITSHABA;,P.O. BOX 103; RADITSHABA,,99,YES,99,Q1,99,99,,No Fee,RURAL,579,LP,LP,906211053,906211053,437,12
906250195,2025,LP,9,HARRY OPPENHEIMER,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,AGRICULTURAL,CAPRICORN NORTH,Unknown,99,99,LEBOWA,820003,413791,7042102,,28.895349656960999,-23.796421468860199,CAPRICORN DISTRICT MUNICIPALITY,POLOKWANE,93502018,91001001,POTGIETERSRUS NU,Dibete M.S,MOKOPANE,99,POTGIETERSRUS,STIRUM LIMBURG;  POTGIETERSRUS,P/BAG X1309; LIMBURG,,154260006,YES,99,Q3,99,99,,No Fee,RURAL,99,LP,LP,906250195,906250195,550,27
915340586,2025,LP,9,BOSHATOLO,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,DEPARTMENT OF EDUCATION & TRAINING(DET),850064,413370,,,29.935614919822999,-23.495418441950299,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503001,91106003,SOUTPANSBERG NU,SADIKI MS,SOEKMEKAARTOWN,SOEKMEKAAR,SOEKMEKAAR,CHURCH STREET; SOEKMEKAAR;,P.O. BOX 1054; SOEKMEKAAR,,834909880,YES,99,Q1,99,99,,No Fee,RURAL,99,LP,LP,915340586,915340586,578,17
919340333,2025,LP,9,MOTLALAOHLE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800654,412922,7044206,,29.693435348729398,-23.503674415660999,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503007,91108006,MPHAKANE 1,"TEPANYEKGA, Selaelo Jeoffrey",BOTLOKWA,MATOKS,POLOKWANE,MALAKA  LOCATION; DWARSRIVER;,P/BAG X545; DWARSRIVER,,155272116,YES,99,Q2,99,99,,No Fee,RURAL,99,LP,LP,919340333,919340333,1342,43
919340340,2025,LP,9,RAMPO,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,DEPARTMENT OF EDUCATION & TRAINING(DET),800653,412921,7044207,,29.705995587290399,-23.506117210043001,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503005,91108008,MPHAKANE 3,"THULARE, Moletla Gabriel",SEKONYE,MATOKS,POLOKWANE,BOTLOKWA HA MACHAKA; P.O DWARSRIVER;812;,P.O. BOX 50; BANDERLIERKOP,,828900635,YES,99,Q2,99,99,,No Fee,RURAL,99,LP,LP,919340340,919340340,336,11
919340357,2025,LP,9,SEALE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800667,412920,7044108,,29.832953187923302,-23.5050582978058,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503002,91108000,NONE,RAKOMA M.D,99,MATOKS,POLOKWANE,SITE NO 254; ELSLEBEN VILLAGE; BOTLOKWA;,P.O. BOX 200; RAMOKGOPA,,153974278,YES,99,Q3,99,99,,No Fee,RURAL,99,LP,LP,919340357,919340357,554,15
919340371,2025,LP,9,MAMOKUTUPI,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800747,412918,7044101,,29.811312000000001,-23.453918000000002,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503004,91104002,MOKOMENE ZONE 2,LETLALO S.J,99,MATOKSRAMOKGOPA,POLOKWANE,363 SEPHALA SECTION; RAMOKGOPA VILLAGE;,P.O. BOX 353; RAMOKGOPA,,99,YES,99,Q2,99,99,,No Fee,URBAN,579,LP,LP,919340371,919340371,226,7
919340388,2025,LP,9,MASEDI,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800704,412917,7044102,,29.835045889524501,-23.4631263968095,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503002,91104004,MOKOMENE ZONE 4,HAMESE M.M,99,MATOKSRAMOKGOPA,POLOKWANE,MASEDI; GA  RAMOKGOPA;,P.O. BOX 17; RAMOKGOPA,,716581885,YES,99,Q3,99,99,,No Fee,URBAN,99,LP,LP,919340388,919340388,587,19
919340395,2025,LP,9,MASHAHA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851512,412916,7044103,,29.833366668715801,-23.455946286838799,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503002,91104005,MOKOMENE ZONE 5,MOSHOKOA S.E,MOKOMENE,MATOKSRAMOKGOPA,POLOKWANE,MAJJASGOEDFONTEIN; RAMOKGOPA;,P.O. BOX 978; RAMOKGOPA,,99,YES,99,Q2,99,99,,No Fee,URBAN,579,LP,LP,919340395,919340395,404,9
919340418,2025,LP,9,MOKOMENE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800705,412915,7044104,,29.816325084866399,-23.469008871873999,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503003,91104005,MOKOMENE ZONE 5,KGANAKGA M.Z,99,GARAMOKGOPA,SOEKMEKAAR,MOKOMENE VILLAGE RAMOKGOPA,P/BAG 1340; SOEKMEKAAR,,155262632,YES,99,Q3,99,99,,No Fee,URBAN,99,LP,LP,919340418,919340418,293,12
919340432,2025,LP,9,SEFOLOKO,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800687,412914,7044107,,29.813927984457202,-23.474470332327499,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503003,91104005,MOKOMENE ZONE 5,MODIBA N.D,RAMOKGOPASECTION,RAMOKGOPA,SOEKMEKAAR,C1A; RAMOROKA VILLAGE; RAMOKGOPA;,P.O. BOX 383; RAMOKGOPA,,155262236,YES,99,Q3,99,99,,No Fee,URBAN,99,LP,LP,919340432,919340432,590,23
919340456,2025,LP,9,BOTLOKWA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851506,412913,,,29.7076828785464,-23.488133102426399,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503009,91108006,MPHAKANE 1,"RAMALANZWA, Mulimisi Simon",MPHAKANE,MATOKS,POLOKWANE,MPHAKANE VILLAGE; SITE 136 WARD 1; MACHAKA LOCAL G;,P/BAG X501; DWARS RIVER,,155270006,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340456,919340456,316,9
919340463,2025,LP,9,MAPALEDI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851536,412912,,,29.824059999999999,-23.450859999999999,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503004,91104003,MOKOMENE ZONE 3,THULARE E.M,99,MADIEHE,SOEKMEKAAR,SITE NUMBER  483; MADIEHE-MAPALEDI;GA-RAMOKGOPA;,P.O. BOX 300; RAMOKGOPA,,99,YES,99,Q2,99,99,,No Fee,URBAN,579,LP,LP,919340463,919340463,373,10
919340487,2025,LP,9,MAMOTHE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851485,412911,,,29.818163999999999,-23.469995000000001,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503003,91104005,MOKOMENE ZONE 5,MANAKA P.C,99,MATOKSRAMOKGOPA,POLOKWANE,MASEROLO  VILLAGE,P.O. BOX 652; RAMOKGOPHA,,155262374,YES,99,Q3,99,99,,No Fee,URBAN,99,LP,LP,919340487,919340487,305,8
919340579,2025,LP,9,IKAGELENG,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,UNKNOWN,851477,412907,,,29.835431708660199,-23.466233510073899,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503002,91104004,MOKOMENE ZONE 4,MASHASHANE S.F,99,MATOKS,POLOKWANE,MASEDI ZONE 4;317; RAMOKGOPA;,P.O. BOX 281; RAMOKGOPA,,794840124,YES,99,Q3,99,99,,No Fee,URBAN,99,LP,LP,919340579,919340579,281,9
919340593,2025,LP,9,BODUMA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851480,412906,,,29.827158611486301,-23.461901662388001,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503004,91104003,MOKOMENE ZONE 3,MANNYA D.H,99,MATOKSRAMOKGOPA,POLOKWANE,STAND NO Q75; RAMOKGOPHA VILLAGE; RAMOKGOPHA;,P.O. BOX 56; RAMOKGOPHA,,99,YES,99,Q2,99,99,,No Fee,URBAN,579,LP,LP,919340593,919340593,616,18
919340609,2025,LP,9,TIDIMA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800709,412905,7044210,,29.739579763640599,-23.493821682079901,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503008,91108009,RAMATSOWE,TLOUBATLA Sonti Clarence,MACHAKADWARSREVIER,MATOKS,POLOKWANE,SITE NUMBER 20;MATSEKE VILLAGE; GAMACHAKA; DWARSRIVER;,P/BAG X531; DWARSRIVER,,155270331,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340609,919340609,1070,30
919340630,2025,LP,9,SEPHALA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,DEPARTMENT OF EDUCATION & TRAINING(DET),851520,412903,,,29.8135536077653,-23.4533555555555,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503004,91104002,MOKOMENE ZONE 2,SERAKWANA M.S,99,MATOKSRAMOKGOPA,POLOKWANE,SEPHALA SECTION; RAMOKGOPA; STAND NO 483;,BOX 277; RAMOKGOPA,,155262396,YES,99,Q2,99,99,,No Fee,URBAN,579,LP,LP,919340630,919340630,280,7
919340647,2025,LP,9,RATHOMA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851483,412902,,,29.8000100732779,-23.460076658031198,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503003,91108000,NONE,RAPHAHLELO M.G,99,MATOKSIRAMOKGOPA,POLOKWANE,GA RAMOKGOPA; VUKA VILLAGE; SITE NO 95;,P.O. BOX 278; RAMOKGOPA,,716935035,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340647,919340647,279,10
919340661,2025,LP,9,MAKGATO,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800652,412901,7044204,,29.665310000000002,-23.504519999999999,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503006,91108002,GA-MAKGATO,"MALOBA, Moloko",99,MATOKS,POLOKWANE,"Sane Village,Makhado,0920",P.O. BOX 13; DWARS RIVER,,716886501,YES,99,Q2,99,99,,No Fee,RURAL,99,LP,LP,919340661,919340661,359,12
919340678,2025,LP,9,KGARAHARA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800694,412900,7044202,,29.7072961615401,-23.483767840367602,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503009,91108006,MPHAKANE 1,"RAPETSWA, Lucy Selaelo",99,MATOKS,POLOKWANE,HAPOLATLA; BOTLOKWA;,P/BAG X539; DWARSRIVER,,715690629,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340678,919340678,259,7
919340685,2025,LP,9,LETHEBA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,800655,412899,7044203,,29.699334755261699,-23.461818338636601,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503007,91108011,SEKAKENE,"RANGATA, Noah Lehabe",99,MATOKS,POLOKWANE,"Saselamani B,Malamulele,0928",P.O. BOX 14; DWARSRIVER,,722038160,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340685,919340685,411,17
919340692,2025,LP,9,RAMOTLHALE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851525,412898,,,29.812408677763699,-23.4619009712539,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503004,91104002,MOKOMENE ZONE 2,NESENGANI T.P,99,GARAMOKGOPA,POLOKWANE,GA-RAMOKGOPA; THOKA  VILLAGE;,P.O. BOX 900; RAMOKGOPA,,716937790,YES,99,Q2,99,99,,No Fee,URBAN,579,LP,LP,919340692,919340692,469,14
919340784,2025,LP,9,ITIELENE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851721,412892,,,29.8367549706538,-23.519402517783099,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503002,91108001,EISLEBEN,RAMAILA M.C,RAMOKGOPA,MATOKSRAMOKGOPA,POLOKWANE,EISLEBEN VILLAGE; EISLEBEN;9;,P.O. BOX 108; SOEKMEKAAR,,153974864,YES,99,Q3,99,99,,No Fee,RURAL,99,LP,LP,919340784,919340784,348,10
919340791,2025,LP,9,KGWADU,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851460,412891,,,29.698911367172698,-23.506320834219899,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503006,91108007,MPHAKANE 2,"MANAKA, Sewela Sarah",BOTLOKWA,MATOKS,POLOKWANE,"Botlokwa Village,Botlokwa,0812",P/BAG 523; DWARSRIVER,,792055065,YES,99,Q2,99,99,,No Fee,RURAL,99,LP,LP,919340791,919340791,1224,33
919340807,2025,LP,9,KHUNWANA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851504,412890,,,29.708468124863199,-23.5110458087693,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503005,91108008,MPHAKANE 3,MOKUBEDI Pilwane Daphney,99,SPRINGS,POLOKWANE,"A22,MAGOEBASKLOOF ,0730",P/BAG X541; DWARS RIVER,,716969888,YES,99,Q2,99,99,,No Fee,RURAL,99,LP,LP,919340807,919340807,361,11
919340814,2025,LP,9,LEFATANE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851537,412889,,,29.659130000000001,-23.51088,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503007,91108002,GA-MAKGATO,MPHASHA Lorraine Tebogo,GAMAKGATO,MATOKS,POLOKWANE,"929 Xihoko,Nwamitwa,Tzaneen 0871",P.O. BOX 38; DWARSRIVER,,99,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340814,919340814,319,11
919340821,2025,LP,9,LEPHALALA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851463,412888,,,29.740979088884,-23.493160120326898,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503008,91108005,MMATSEKE,"SADIKI, Metse Magdeline",99,MATOKS,POLOKWANE,"Maini Block K,Thohoyandou,0950",P.O.BOX 255; DWARSRIVER,,155270054,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340821,919340821,1035,29
919340838,2025,LP,9,MABEBA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851465,412887,,,29.755467413458302,-23.481436779871,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503003,91108009,RAMATSOWE,"MAILA, Matome Moses",99,MTOKS,POLOKWANE,"Lwamondo Village,Thohoyandou,0950",P/BAG 518; DWARS  RIVER,,155273100,YES,99,Q2,99,99,,No Fee,RURAL,99,LP,LP,919340838,919340838,425,11
919340845,2025,LP,9,MABYANENE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851722,412886,,,29.736145425322501,-23.431926958722102,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503007,91108003,GA-PHASHA,"RANGATA, Raisibe Evodia",99,MATOKS,POLOKWANE,"Thononda Village,Thohoyandou,0933",P.O.BOX 266; MABJANENE,,155272025,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340845,919340845,208,7
919340852,2025,LP,9,MAMOTHIBI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851487,412885,,,29.691092999999999,-23.457443000000001,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503007,91108011,SEKAKENE,"SEAKAMELA, Senaba Allerine",99,MATOKS,POLOKWANE,SEKAKENE VILLAGE 90; BOTLOKWA;,P.O. BOX 215; DWARS RIVER,,155272740,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340852,919340852,276,8
919340869,2025,LP,9,MAMOTSHANA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851462,412884,,,29.684543999999999,-23.511143000000001,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503006,91108007,MPHAKANE 2,"MAKGOBATLOU, Matome Robert",GAMACHAKA,MATOKS,POLOKWANE,SEKONYE VILLAGE; BOTLOKWA;,P.O. BOX 168; DWARSRIVER,,822014447,YES,99,Q2,99,99,,No Fee,RURAL,99,LP,LP,919340869,919340869,728,19
919340876,2025,LP,9,MASWAHLANE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851466,412883,,,29.835009423043601,-23.523124071794701,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503002,91108001,EISLEBEN,SADIKI T.B,GARAMOKGOPA,MATOKSRAMOKGOPA,POLOKWANE,EISLEBEN VILLAGE; RAMOMOKGOPA;,P.O. BOX 14; SOEKMEKAAR,,153974369,YES,99,Q3,99,99,,No Fee,RURAL,99,LP,LP,919340876,919340876,530,15
919340883,2025,LP,9,MAUTSWI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,CAPRICORN NORTH,Unknown,99,99,LEBOWA,851461,412882,,,29.736845424899201,-23.506634459819299,CAPRICORN DISTRICT MUNICIPALITY,MOLEMOLE,93503008,91108005,MMATSEKE,"KGARE, Mohlatlego Yvonne",99,MATOKS,POLOKWANE,BOTLOKWA; MATSEKE VILLAGE;,P/BAG X505; DWARS RIVER,,155270212,YES,99,Q2,99,99,,No Fee,RURAL,579,LP,LP,919340883,919340883,594,16
